Order_ID,Customer_ID,Restaurant_ID,Delivery_person_ID,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Type_of_order,City,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_person_Age,Delivery_person_Ratings,Time_taken(min)
ORD-00265,CUST-104,REST-34,DP-18,27-01-2023,19:45,12:30,Stormy,High,scooter,Buffet,Urban,28.68370206111524,77.27437533056653,28.434702567094433,77.1306168188384,36,4.9,28 min
ORD-00266,CUST-129,REST-27,DP-18,27-01-2023,14:45,12:15,Sunny,High,scooter,Meal,Metropolitian,28.522678170727,77.02731089448363,28.683879347900923,77.12056961238679,22,4.6,34 min
ORD-00267,CUST-011,REST-17,DP-17,27-01-2023,17:15,17:30,Cloudy,Medium,scooter,Buffet,Urban,28.598590951835188,77.19446275323456,28.620008454419626,77.17271579159936,19,4.5,32 min
ORD-00268,CUST-185,REST-43,DP-26,27-01-2023,10:00,16:15,Sunny,Jam,motorcycle,Meal,Urban,28.53945643424398,77.12395834364084,28.59124964088025,77.17501586969833,24,4.4,25 min
ORD-00269,CUST-178,REST-44,DP-08,27-01-2023,12:45,13:30,Sunny,Low,motorcycle,Meal,Semi-Urban,28.589176609192563,77.12168581707664,28.593583326597066,77.224996095314,20,3.8,36 min
ORD-00270,CUST-151,REST-24,DP-15,27-01-2023,11:00,21:45,Stormy,Jam,motorcycle,Drinks,Metropolitian,28.53487967180232,77.2038655509718,28.648018294518884,77.15296698446168,34,4.8,41 min
ORD-00271,CUST-159,REST-25,DP-08,28-01-2023,12:30,20:15,Windy,Jam,bicycle,Drinks,Urban,28.456589673927223,77.02012811978896,28.432075959313945,77.03144679228222,41,3.1,26 min
ORD-00272,CUST-042,REST-07,DP-17,28-01-2023,11:15,20:45,Sunny,Medium,motorcycle,Buffet,Metropolitian,28.552369224801012,77.17811173488543,28.55142629706966,77.25748740066592,41,4.6,32 min
ORD-00273,CUST-099,REST-06,DP-12,28-01-2023,20:00,20:15,Cloudy,Low,bicycle,Buffet,Metropolitian,28.558575260431233,77.2316095357917,28.609127341478228,77.09292937495556,20,3.4,40 min
ORD-00274,CUST-007,REST-24,DP-27,28-01-2023,16:45,20:15,Fog,Low,scooter,Snack,Semi-Urban,28.643181154478047,77.24846382736598,28.57604613352207,77.29138923809198,30,3.6,16 min
ORD-00275,CUST-144,REST-33,DP-08,28-01-2023,15:00,10:00,Sunny,Jam,scooter,Drinks,Urban,28.620656211738073,77.05115911681813,28.649833721306987,77.03535803260394,24,4.0,37 min
ORD-00276,CUST-090,REST-49,DP-25,28-01-2023,14:45,21:30,Sunny,Medium,motorcycle,Meal,Semi-Urban,28.599137487182432,77.26922571502345,28.421681512703405,77.28747535166976,42,4.6,15 min
ORD-00277,CUST-112,REST-29,DP-14,28-01-2023,20:15,21:15,Cloudy,Low,scooter,Meal,Urban,28.43401612866577,77.19684382755423,28.607210311849748,77.02730354206476,41,4.7,37 min
ORD-00278,CUST-060,REST-43,DP-04,28-01-2023,20:30,17:30,Windy,Jam,motorcycle,Snack,Metropolitian,28.616184887199115,77.2645564402462,28.560208319115414,77.06931084138412,20,4.2,24 min
ORD-00279,CUST-113,REST-22,DP-01,28-01-2023,10:45,18:45,Sunny,Low,bicycle,Drinks,Urban,28.550091546906355,77.14558421513306,28.51374825919398,77.01397398262596,32,3.8,35 min
ORD-00280,CUST-002,REST-26,DP-01,28-01-2023,11:15,17:00,Sunny,Medium,scooter,Meal,Urban,28.668229860831847,77.16261000352915,28.50208249467021,77.2115339439917,35,4.9,15 min
ORD-00281,CUST-129,REST-28,DP-19,29-01-2023,12:45,19:15,Windy,Medium,motorcycle,Snack,Metropolitian,28.67596128023916,77.2757114831086,28.586249789832255,77.25508962097153,27,3.5,20 min
ORD-00282,CUST-048,REST-21,DP-16,29-01-2023,17:45,14:45,Cloudy,Medium,scooter,Snack,Metropolitian,28.416546977180534,77.2699728630064,28.667298612393278,77.13022132454479,40,4.6,21 min
ORD-00283,CUST-140,REST-49,DP-14,29-01-2023,16:15,16:45,Sunny,Low,scooter,Meal,Urban,28.646192468106342,77.1344482620107,28.548852777830334,77.27855662251272,24,4.2,31 min
ORD-00284,CUST-197,REST-07,DP-21,29-01-2023,18:45,19:45,Windy,High,motorcycle,Meal,Semi-Urban,28.4113092171268,77.0823237894907,28.647416949223075,77.17708972152668,26,3.8,23 min
ORD-00285,CUST-037,REST-17,DP-16,29-01-2023,21:00,10:30,Sunny,Low,scooter,Buffet,Urban,28.510150887708505,77.11795113036928,28.52064691455319,77.18900214063396,22,3.0,21 min
ORD-00286,CUST-160,REST-20,DP-05,29-01-2023,17:30,14:30,Fog,High,scooter,Drinks,Metropolitian,28.562689992686323,77.11632929855892,28.430718338837952,77.25362576051023,37,3.9,31 min
ORD-00287,CUST-009,REST-41,DP-09,29-01-2023,16:45,21:00,Stormy,Medium,scooter,Buffet,Semi-Urban,28.444430239588137,77.08606006249484,28.41845172093759,77.08904006151555,25,3.6,17 min
ORD-00288,CUST-099,REST-49,DP-26,29-01-2023,12:45,20:30,Fog,Jam,scooter,Snack,Metropolitian,28.623894143770723,77.08057388129988,28.415400311397104,77.10627971639829,31,3.2,30 min
ORD-00289,CUST-147,REST-20,DP-28,29-01-2023,19:00,21:00,Sunny,High,bicycle,Meal,Metropolitian,28.40250641125164,77.25831888094392,28.5140450425873,77.27178557575839,21,3.2,19 min
ORD-00290,CUST-048,REST-22,DP-02,29-01-2023,15:30,21:15,Cloudy,Medium,scooter,Buffet,Semi-Urban,28.45057971453021,77.0209585762054,28.501171325250752,77.27028904881162,37,3.7,34 min
ORD-00291,CUST-131,REST-28,DP-18,30-01-2023,14:30,19:00,Stormy,Medium,scooter,Snack,Metropolitian,28.57423904895604,77.20328335462987,28.61538110708677,77.29294483286026,31,4.2,32 min
ORD-00292,CUST-148,REST-40,DP-06,30-01-2023,18:00,16:30,Fog,High,motorcycle,Drinks,Metropolitian,28.614316268611187,77.05184601543694,28.62284645047546,77.2705514949325,29,4.7,15 min
ORD-00293,CUST-152,REST-49,DP-09,30-01-2023,14:15,12:00,Windy,Jam,bicycle,Meal,Metropolitian,28.674992930808173,77.10335176801821,28.41525619065012,77.03821161081001,19,3.4,18 min
ORD-00294,CUST-054,REST-07,DP-01,30-01-2023,13:15,19:45,Cloudy,Medium,motorcycle,Buffet,Metropolitian,28.611648995580385,77.01846291024044,28.466336978866703,77.2471172858411,30,3.8,37 min
ORD-00295,CUST-120,REST-01,DP-09,30-01-2023,13:45,19:00,Fog,High,motorcycle,Drinks,Metropolitian,28.60153378107646,77.08099209105664,28.482278555047667,77.12295154343288,18,3.8,25 min
ORD-00296,CUST-161,REST-32,DP-25,30-01-2023,10:30,14:15,Windy,Jam,motorcycle,Buffet,Metropolitian,28.518302343905198,77.23052632133518,28.56428359524284,77.29724040678377,37,4.0,34 min
ORD-00297,CUST-152,REST-13,DP-16,30-01-2023,18:30,19:45,Sunny,Jam,bicycle,Snack,Metropolitian,28.40038532765804,77.26550459736417,28.443354567172083,77.14168428929864,24,4.6,23 min
ORD-00298,CUST-116,REST-30,DP-13,30-01-2023,21:00,19:00,Windy,Medium,motorcycle,Drinks,Metropolitian,28.436047777620686,77.0664581455707,28.44018236582,77.16615082475066,42,4.1,44 min
ORD-00299,CUST-075,REST-23,DP-09,30-01-2023,11:30,20:15,Fog,Low,motorcycle,Buffet,Metropolitian,28.560366363426812,77.13906435177768,28.683136666762387,77.15893247457704,26,4.7,22 min
ORD-00300,CUST-113,REST-19,DP-21,30-01-2023,10:15,17:45,Fog,Low,motorcycle,Drinks,Urban,28.602538965753325,77.14109721438116,28.641260872189335,77.09652110895749,43,4.0,22 min
ORD-00301,CUST-164,REST-32,DP-13,31-01-2023,20:30,20:00,Sunny,Medium,scooter,Snack,Urban,28.525234485168937,77.26207259172791,28.45419647062735,77.02250662666788,34,4.2,19 min
ORD-00302,CUST-166,REST-30,DP-09,31-01-2023,16:30,17:00,Windy,Jam,motorcycle,Drinks,Metropolitian,28.619203703458517,77.22883971586273,28.521970342371645,77.26869536912058,38,3.9,26 min
ORD-00303,CUST-104,REST-29,DP-11,31-01-2023,20:15,20:15,Windy,Medium,bicycle,Buffet,Urban,28.55655868859965,77.15392316551042,28.506686599777268,77.24080274375788,40,4.6,15 min
ORD-00304,CUST-084,REST-49,DP-04,31-01-2023,17:15,21:15,Sunny,High,bicycle,Snack,Semi-Urban,28.42225285867829,77.20122416014154,28.637301222219623,77.0418580341679,30,4.8,29 min
ORD-00305,CUST-112,REST-45,DP-02,31-01-2023,15:15,21:30,Windy,Low,scooter,Meal,Urban,28.457604875290382,77.25420651617281,28.553063874943437,77.23303048140502,40,4.3,39 min
ORD-00306,CUST-099,REST-29,DP-29,31-01-2023,13:00,10:15,Sunny,High,bicycle,Buffet,Metropolitian,28.651999466973184,77.00286168620767,28.43835492109804,77.18775399981519,27,4.6,32 min
ORD-00307,CUST-153,REST-30,DP-06,31-01-2023,17:15,11:15,Cloudy,Medium,bicycle,Buffet,Metropolitian,28.617473823987332,77.12086700931502,28.62169761894687,77.12274313637529,33,3.1,20 min
ORD-00308,CUST-093,REST-16,DP-14,31-01-2023,12:30,21:30,Fog,Medium,scooter,Snack,Urban,28.668428596103748,77.27217295018312,28.519066393467476,77.07620634472867,23,4.8,24 min
ORD-00309,CUST-146,REST-40,DP-04,31-01-2023,20:45,19:30,Cloudy,Jam,motorcycle,Snack,Metropolitian,28.43526717473628,77.22209390925319,28.478877274289644,77.25791863505067,33,3.4,28 min
ORD-00310,CUST-128,REST-19,DP-06,31-01-2023,10:00,11:15,Stormy,Jam,scooter,Meal,Semi-Urban,28.697066760384523,77.16285241230023,28.512649586606216,77.21005647778821,28,3.5,35 min
ORD-00311,CUST-110,REST-18,DP-19,01-02-2023,17:45,10:45,Stormy,Jam,motorcycle,Buffet,Semi-Urban,28.46282201418498,77.15889335811053,28.549326969082067,77.16432197284074,43,3.1,40 min
ORD-00312,CUST-082,REST-01,DP-06,01-02-2023,19:15,15:00,Stormy,High,motorcycle,Snack,Metropolitian,28.40353396288599,77.10433102928133,28.502934654925102,77.18287056016953,37,4.9,43 min
ORD-00313,CUST-194,REST-14,DP-02,01-02-2023,16:15,12:15,Sunny,Jam,bicycle,Meal,Semi-Urban,28.699226881716065,77.15615616009245,28.472571731777528,77.02731985462465,20,4.7,22 min
ORD-00314,CUST-054,REST-47,DP-18,01-02-2023,18:30,12:15,Windy,Medium,scooter,Meal,Semi-Urban,28.484322165633532,77.19661495983904,28.519550608641193,77.14217592827336,26,4.8,41 min
ORD-00315,CUST-163,REST-02,DP-13,01-02-2023,12:30,10:15,Cloudy,Jam,bicycle,Snack,Urban,28.60040583575377,77.12550891152864,28.40575187322497,77.05811008783571,32,4.7,17 min
ORD-00316,CUST-189,REST-28,DP-09,01-02-2023,19:30,21:00,Cloudy,Low,bicycle,Buffet,Semi-Urban,28.45300469425289,77.21424594391765,28.631749353828894,77.06251510370265,30,4.0,36 min
ORD-00317,CUST-169,REST-49,DP-23,01-02-2023,18:45,19:15,Cloudy,Jam,motorcycle,Drinks,Urban,28.574068559659743,77.25836966817812,28.451283468070276,77.19839118868606,27,4.8,36 min
ORD-00318,CUST-161,REST-30,DP-19,01-02-2023,13:00,20:45,Cloudy,High,bicycle,Drinks,Metropolitian,28.671210495936368,77.04640545445545,28.41317138408919,77.27337684555029,37,4.9,40 min
ORD-00319,CUST-068,REST-38,DP-13,01-02-2023,16:15,16:15,Stormy,Low,scooter,Meal,Urban,28.49605435022853,77.13546410684522,28.596109607871522,77.1211269831435,41,4.0,33 min
ORD-00320,CUST-033,REST-04,DP-11,01-02-2023,18:30,19:30,Cloudy,Low,bicycle,Drinks,Metropolitian,28.601076192813306,77.12240602738552,28.632180838647102,77.06232478190365,30,3.4,26 min
ORD-00321,CUST-142,REST-01,DP-01,02-02-2023,21:30,14:30,Windy,Low,bicycle,Drinks,Metropolitian,28.456371076639524,77.20623944121492,28.644148739477853,77.194624081171,34,4.3,26 min
ORD-00322,CUST-021,REST-08,DP-24,02-02-2023,18:45,13:45,Stormy,High,motorcycle,Snack,Metropolitian,28.587438619615618,77.07496023957738,28.548052754798178,77.2613561139051,24,5.0,29 min
ORD-00323,CUST-048,REST-29,DP-22,02-02-2023,12:30,16:30,Cloudy,Medium,scooter,Meal,Metropolitian,28.500935105545253,77.19207527448567,28.461610455406994,77.22449564033674,23,4.7,42 min
ORD-00324,CUST-148,REST-39,DP-07,02-02-2023,13:15,15:45,Sunny,Jam,bicycle,Buffet,Metropolitian,28.463362477576386,77.26324677251944,28.621168303174947,77.26062716916097,30,4.7,21 min
ORD-00325,CUST-128,REST-03,DP-25,02-02-2023,17:15,13:15,Fog,Low,motorcycle,Meal,Urban,28.493954615211088,77.12543947993808,28.6099139231463,77.16096640130324,34,4.9,41 min
ORD-00326,CUST-136,REST-32,DP-21,02-02-2023,14:00,14:45,Fog,Low,bicycle,Snack,Metropolitian,28.45365232055234,77.27330470999377,28.47388122023095,77.22556287331075,32,4.8,18 min
ORD-00327,CUST-135,REST-10,DP-15,02-02-2023,13:45,21:00,Fog,Low,scooter,Drinks,Semi-Urban,28.670574832351363,77.29794912168003,28.671022326758838,77.04201936780768,21,4.6,35 min
ORD-00328,CUST-195,REST-10,DP-01,02-02-2023,10:15,21:45,Stormy,Medium,bicycle,Buffet,Semi-Urban,28.51915606589514,77.03182761498438,28.431311437424846,77.10448238460896,32,4.4,23 min
ORD-00329,CUST-145,REST-19,DP-12,02-02-2023,18:45,10:00,Cloudy,Medium,bicycle,Meal,Metropolitian,28.47358379149231,77.06991595639546,28.694806471877396,77.11686474934446,31,3.5,36 min
ORD-00330,CUST-128,REST-46,DP-26,02-02-2023,10:45,15:15,Stormy,High,motorcycle,Drinks,Semi-Urban,28.53452235230478,77.28511392544462,28.65807434329324,77.1533887238738,38,4.2,30 min
ORD-00331,CUST-033,REST-34,DP-07,03-02-2023,13:00,14:45,Windy,Medium,bicycle,Meal,Urban,28.496160850041946,77.28749830594441,28.60636959364372,77.27872290807704,28,4.0,40 min
ORD-00332,CUST-176,REST-33,DP-15,03-02-2023,20:00,12:30,Sunny,Jam,motorcycle,Buffet,Urban,28.623325776143997,77.02931218261602,28.681624966483948,77.26228896806666,41,4.7,27 min
ORD-00333,CUST-187,REST-23,DP-21,03-02-2023,12:00,14:45,Sunny,High,scooter,Meal,Metropolitian,28.69136597356565,77.00449955011314,28.616693350497112,77.04035764768676,21,4.0,18 min
ORD-00334,CUST-115,REST-28,DP-19,03-02-2023,20:15,17:15,Fog,High,bicycle,Meal,Metropolitian,28.531410097009292,77.04833000697693,28.457137099109012,77.05183689556473,20,3.3,38 min
ORD-00335,CUST-119,REST-32,DP-28,03-02-2023,18:45,11:45,Fog,Jam,scooter,Meal,Metropolitian,28.65831001999167,77.29880383501467,28.53264684143384,77.10729216487667,19,3.0,23 min
ORD-00336,CUST-022,REST-07,DP-29,03-02-2023,20:45,15:00,Fog,Jam,scooter,Drinks,Semi-Urban,28.569758922067884,77.0539998849832,28.42145090729949,77.0872231597672,37,4.4,40 min
ORD-00337,CUST-158,REST-29,DP-25,03-02-2023,21:45,17:15,Cloudy,Jam,bicycle,Buffet,Semi-Urban,28.447170699528268,77.15076428201661,28.516897226686435,77.18443128594687,44,4.1,35 min
ORD-00338,CUST-038,REST-08,DP-01,03-02-2023,11:00,20:45,Windy,High,motorcycle,Buffet,Urban,28.607186822624403,77.25452531792915,28.62248090592116,77.27083281432937,27,3.7,32 min
ORD-00339,CUST-109,REST-01,DP-17,03-02-2023,15:00,17:30,Windy,High,scooter,Drinks,Semi-Urban,28.554030349137744,77.00612048320646,28.515933005279244,77.28868746250177,30,3.3,29 min
ORD-00340,CUST-051,REST-03,DP-17,03-02-2023,17:30,16:45,Windy,High,scooter,Drinks,Urban,28.59518195697563,77.18134669467753,28.49908825264044,77.19608088576057,37,3.9,29 min
ORD-00341,CUST-182,REST-24,DP-03,04-02-2023,16:45,15:15,Windy,Jam,bicycle,Drinks,Semi-Urban,28.666906223771498,77.08310763466089,28.578606716753093,77.25144776042032,43,3.2,20 min
ORD-00342,CUST-008,REST-23,DP-12,04-02-2023,10:45,11:45,Fog,Jam,bicycle,Snack,Urban,28.532130371196814,77.25870047493191,28.661661358699668,77.15756066006924,38,3.7,25 min
ORD-00343,CUST-027,REST-08,DP-06,04-02-2023,21:30,20:00,Sunny,Low,bicycle,Meal,Metropolitian,28.670353286965206,77.08503834477922,28.414274957763833,77.062498084058,40,3.8,42 min
ORD-00344,CUST-027,REST-47,DP-26,04-02-2023,20:45,15:00,Fog,Medium,bicycle,Meal,Semi-Urban,28.625200704284495,77.20602671608457,28.515641130409918,77.15740652362804,42,3.9,22 min
ORD-00345,CUST-021,REST-37,DP-11,04-02-2023,11:00,15:45,Windy,Low,bicycle,Buffet,Urban,28.546581477763393,77.20226588973422,28.447472222544576,77.16652478043129,35,3.9,43 min
ORD-00346,CUST-030,REST-03,DP-03,04-02-2023,14:00,20:45,Fog,Jam,bicycle,Meal,Semi-Urban,28.580966640697387,77.06644806465789,28.60860627521956,77.22273726926406,38,3.5,35 min
ORD-00347,CUST-097,REST-33,DP-08,04-02-2023,13:00,21:30,Windy,High,motorcycle,Snack,Metropolitian,28.4976743397557,77.0104397599605,28.431717368129338,77.0659648969122,33,4.7,31 min
ORD-00348,CUST-028,REST-28,DP-14,04-02-2023,12:45,20:45,Stormy,Jam,scooter,Drinks,Urban,28.695079189921632,77.12277487213562,28.59944232757407,77.11049311462602,28,3.7,38 min
ORD-00349,CUST-111,REST-47,DP-14,04-02-2023,10:00,19:30,Sunny,Medium,motorcycle,Buffet,Semi-Urban,28.600205348915118,77.08675794558977,28.48585426123937,77.10920824076437,27,3.5,39 min
ORD-00350,CUST-192,REST-08,DP-10,04-02-2023,18:00,20:30,Stormy,Low,motorcycle,Buffet,Semi-Urban,28.413154055748986,77.24269332488412,28.459675044121166,77.28783187872234,26,3.4,31 min
ORD-00351,CUST-197,REST-34,DP-02,05-02-2023,18:45,10:30,Cloudy,Low,bicycle,Meal,Metropolitian,28.4979865717244,77.2401092565366,28.680905767347493,77.13318348809801,29,3.6,38 min
ORD-00352,CUST-061,REST-35,DP-14,05-02-2023,12:00,13:30,Fog,High,scooter,Buffet,Metropolitian,28.586994330127716,77.13710718565778,28.405557373023786,77.22652819018944,36,3.1,40 min
ORD-00353,CUST-048,REST-32,DP-09,05-02-2023,11:45,20:00,Cloudy,Low,motorcycle,Drinks,Urban,28.41689998333977,77.18195366759696,28.53133318156687,77.22524341441233,18,3.1,42 min
ORD-00354,CUST-147,REST-24,DP-03,05-02-2023,10:45,12:15,Fog,Low,bicycle,Buffet,Semi-Urban,28.407165257395743,77.18127785479608,28.406488097738535,77.07966325544098,35,4.2,32 min
ORD-00355,CUST-004,REST-14,DP-21,05-02-2023,16:30,20:15,Stormy,Jam,bicycle,Drinks,Semi-Urban,28.53500727185834,77.24814744452829,28.545077914431296,77.17156090681152,31,4.2,18 min
ORD-00356,CUST-035,REST-32,DP-26,05-02-2023,17:45,21:45,Windy,Low,scooter,Snack,Metropolitian,28.4998070539078,77.12750072423695,28.550314213338325,77.26829086799559,39,4.1,43 min
ORD-00357,CUST-192,REST-46,DP-08,05-02-2023,15:45,14:30,Windy,Low,motorcycle,Snack,Metropolitian,28.53148958240995,77.08263400393716,28.496498741418424,77.14255931583709,38,4.5,29 min
ORD-00358,CUST-049,REST-43,DP-16,05-02-2023,18:30,15:15,Fog,Low,motorcycle,Drinks,Urban,28.478807992964,77.07951047544216,28.439648533257508,77.28353525220277,18,3.1,16 min
ORD-00359,CUST-017,REST-16,DP-02,05-02-2023,19:45,17:15,Windy,High,motorcycle,Meal,Semi-Urban,28.449415324082892,77.16085768378466,28.512916261320342,77.06433746879725,34,4.9,16 min
ORD-00360,CUST-172,REST-04,DP-06,05-02-2023,15:45,10:45,Stormy,High,bicycle,Buffet,Semi-Urban,28.6067430070941,77.13474446081966,28.60167888197977,77.02224773173221,28,3.2,24 min
ORD-00361,CUST-158,REST-37,DP-28,06-02-2023,14:30,13:45,Windy,Jam,scooter,Meal,Urban,28.55437133488034,77.13203623129547,28.634718742593336,77.26743616194342,37,4.3,17 min
ORD-00362,CUST-046,REST-21,DP-21,06-02-2023,15:45,16:30,Stormy,Low,scooter,Buffet,Urban,28.46004626337481,77.02734120172691,28.559225180716442,77.25430435938867,32,3.3,44 min
ORD-00363,CUST-117,REST-14,DP-29,06-02-2023,18:00,20:15,Cloudy,High,motorcycle,Snack,Metropolitian,28.495876827878,77.21558112220706,28.576950318331924,77.29777696278015,21,4.8,22 min
ORD-00364,CUST-006,REST-31,DP-26,06-02-2023,12:45,12:30,Stormy,High,bicycle,Snack,Metropolitian,28.577542372298996,77.06412100639457,28.460184911337393,77.20381804643372,32,4.0,34 min
ORD-00365,CUST-099,REST-48,DP-25,06-02-2023,16:30,14:00,Sunny,Jam,motorcycle,Snack,Urban,28.42166880448174,77.05908608906262,28.486199099968292,77.28100637800014,39,3.2,21 min
ORD-00366,CUST-124,REST-18,DP-12,06-02-2023,21:45,19:30,Sunny,Medium,scooter,Buffet,Urban,28.44423590277985,77.12382749608322,28.448568683015708,77.24808470752524,39,4.2,26 min
ORD-00367,CUST-037,REST-07,DP-05,06-02-2023,13:15,18:45,Sunny,Low,bicycle,Snack,Semi-Urban,28.421973681232217,77.06833350248534,28.474788605001383,77.25332789993602,43,3.0,40 min
ORD-00368,CUST-024,REST-10,DP-02,06-02-2023,21:00,12:30,Fog,High,motorcycle,Snack,Urban,28.643695199814236,77.1751574801924,28.46746603406766,77.17074247113628,31,4.6,33 min
ORD-00369,CUST-093,REST-07,DP-16,06-02-2023,12:15,11:15,Fog,Jam,motorcycle,Snack,Urban,28.625722769963602,77.11143900180033,28.55583463591737,77.11470937937501,39,4.3,40 min
ORD-00370,CUST-046,REST-33,DP-05,06-02-2023,21:15,20:00,Fog,Jam,bicycle,Snack,Semi-Urban,28.625993879563776,77.13467351677784,28.568806626737217,77.28036742176297,18,3.4,42 min
ORD-00371,CUST-181,REST-23,DP-15,07-02-2023,17:15,13:45,Stormy,Jam,scooter,Meal,Urban,28.614897603042806,77.16115079648121,28.68348422624645,77.12963515268477,43,3.7,44 min
ORD-00372,CUST-095,REST-21,DP-12,07-02-2023,20:30,12:30,Fog,High,bicycle,Snack,Metropolitian,28.60081562710096,77.06106065674454,28.458671194130456,77.1616458101749,26,3.0,29 min
ORD-00373,CUST-099,REST-19,DP-04,07-02-2023,18:00,17:30,Cloudy,Low,motorcycle,Snack,Metropolitian,28.54309757461345,77.04672548685966,28.592502713048447,77.13383429213755,44,4.4,28 min
ORD-00374,CUST-188,REST-48,DP-15,07-02-2023,17:30,11:30,Sunny,Medium,motorcycle,Meal,Semi-Urban,28.592683449052135,77.26412657086208,28.645177780696255,77.16944549418805,24,3.6,30 min
ORD-00375,CUST-116,REST-19,DP-11,07-02-2023,15:15,21:00,Stormy,Low,motorcycle,Meal,Urban,28.41150846643639,77.13011711084943,28.568072439134916,77.1411515236977,40,4.1,43 min
ORD-00376,CUST-191,REST-36,DP-16,07-02-2023,15:00,20:00,Sunny,Jam,motorcycle,Buffet,Metropolitian,28.586439326797034,77.12362808288977,28.476501095750322,77.01439026757384,28,4.9,41 min
ORD-00377,CUST-160,REST-29,DP-23,07-02-2023,11:00,12:00,Fog,Jam,scooter,Drinks,Metropolitian,28.63336331166106,77.01068364508185,28.478765069006,77.2646144558023,40,3.6,28 min
ORD-00378,CUST-161,REST-18,DP-06,07-02-2023,21:15,21:15,Stormy,Medium,scooter,Snack,Metropolitian,28.550107508115318,77.14939289077621,28.4117759159213,77.13331814567474,19,5.0,17 min
ORD-00379,CUST-067,REST-02,DP-14,07-02-2023,19:30,13:15,Windy,Low,motorcycle,Snack,Metropolitian,28.50725399852817,77.16625091648329,28.491633267964545,77.1766830945522,19,4.3,32 min
ORD-00380,CUST-128,REST-01,DP-18,07-02-2023,17:30,10:15,Cloudy,Jam,scooter,Snack,Urban,28.483228020440293,77.16765226128639,28.623381103701014,77.04175634082739,23,3.5,43 min
ORD-00381,CUST-018,REST-47,DP-12,08-02-2023,21:15,13:15,Fog,Jam,scooter,Buffet,Urban,28.592840615048623,77.21210935079687,28.41425532716213,77.00101635439479,40,3.9,42 min
ORD-00382,CUST-025,REST-05,DP-27,08-02-2023,10:00,18:15,Fog,Low,scooter,Snack,Urban,28.607840359588973,77.0532445504973,28.465788584751447,77.07358702809309,36,4.5,36 min
ORD-00383,CUST-054,REST-20,DP-11,08-02-2023,10:30,20:45,Cloudy,Jam,motorcycle,Drinks,Urban,28.661290279958763,77.07566694026919,28.611869749559535,77.21137580964,37,3.9,20 min
ORD-00384,CUST-058,REST-11,DP-13,08-02-2023,17:15,20:00,Cloudy,Low,bicycle,Meal,Metropolitian,28.502700224738295,77.24321913956912,28.63479546884686,77.02975835903386,31,3.1,31 min
ORD-00385,CUST-067,REST-42,DP-21,08-02-2023,12:45,11:30,Windy,Jam,bicycle,Buffet,Semi-Urban,28.630931692215675,77.28415118505302,28.536595523018576,77.27266623211594,20,3.3,37 min
ORD-00386,CUST-104,REST-02,DP-23,08-02-2023,13:45,16:15,Fog,Low,bicycle,Meal,Semi-Urban,28.5684067472568,77.04077982421019,28.609422301543592,77.06450677080686,24,4.6,42 min
ORD-00387,CUST-174,REST-03,DP-11,08-02-2023,10:00,11:45,Fog,Medium,motorcycle,Snack,Metropolitian,28.664850947203423,77.14929486635157,28.516385650596465,77.06137808428753,24,4.3,28 min
ORD-00388,CUST-024,REST-23,DP-23,08-02-2023,15:00,16:30,Sunny,Jam,scooter,Snack,Metropolitian,28.558343632488686,77.06425287582188,28.44797397350724,77.05445238848645,21,4.1,28 min
ORD-00389,CUST-114,REST-12,DP-16,08-02-2023,10:15,14:45,Stormy,Medium,scooter,Snack,Semi-Urban,28.55528894851939,77.0180219505065,28.51944484805687,77.0041945138914,40,3.3,34 min
ORD-00390,CUST-032,REST-20,DP-15,08-02-2023,17:30,14:30,Stormy,Jam,motorcycle,Drinks,Semi-Urban,28.573363124432273,77.09765100143784,28.573990346060942,77.23154164054347,22,4.7,27 min
ORD-00391,CUST-175,REST-05,DP-21,09-02-2023,13:45,18:30,Sunny,Jam,motorcycle,Drinks,Metropolitian,28.62479460654273,77.04310628755526,28.684415984555866,77.26251035937358,34,4.9,41 min
ORD-00392,CUST-086,REST-37,DP-28,09-02-2023,10:15,18:00,Stormy,High,bicycle,Buffet,Metropolitian,28.689407143648538,77.21297992203027,28.420625285626603,77.18424881078485,43,3.1,42 min
ORD-00393,CUST-151,REST-38,DP-15,09-02-2023,16:00,15:15,Cloudy,Low,bicycle,Meal,Urban,28.422069006264728,77.16011762410143,28.55221822815349,77.05645999450395,21,3.2,17 min
ORD-00394,CUST-194,REST-30,DP-25,09-02-2023,14:00,15:30,Stormy,Medium,motorcycle,Snack,Urban,28.416030380717302,77.04315034129709,28.498675933463215,77.08558339908227,40,4.8,27 min
ORD-00395,CUST-127,REST-09,DP-04,09-02-2023,19:30,10:45,Stormy,Medium,bicycle,Snack,Semi-Urban,28.681265101222202,77.00277247652166,28.552493508283007,77.1427780092095,30,4.6,43 min
ORD-00396,CUST-155,REST-34,DP-11,09-02-2023,15:15,16:45,Sunny,Medium,scooter,Snack,Metropolitian,28.558962687655463,77.24244711470726,28.407192634212958,77.286303785487,33,4.2,38 min
ORD-00397,CUST-130,REST-44,DP-19,09-02-2023,18:00,10:30,Windy,Low,motorcycle,Snack,Semi-Urban,28.58447090437008,77.05285832184927,28.493907606410474,77.07420541154532,33,4.9,16 min
