Order_ID,Customer_ID,Restaurant_ID,Delivery_person_ID,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Type_of_order,City,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),Distance_km,Route_Efficiency,Actual_Distance_km,Order_Datetime,Pickup_Datetime,Order_Hour,Pickup_Hour,Order_Minute,Pickup_Minute,DayOfWeek,Month,Year,Day,IsWeekend,IsHoliday,IsPeakHour,Wait_Time_Minutes,Delivery_Speed,Restaurant_Prep_Time,Delivery_Person_Efficiency,Restaurant_Efficiency,Time_Cost,Distance_Cost,Fuel_Cost,Maintenance_Cost,Total_Variable_Cost,Total_Cost,Revenue,Profit,CO2_Emissions,Fuel_Consumption
ORD-00408,CUST-050,REST-17,DP-16,2023-02-10,21:30,15:30,Sunny,Low,bicycle,Buffet,Semi-Urban,28.57789542432665,77.00362098059018,28.65396523274596,77.05790449562171,33,4.8,16.0,9.98119386505314,1.0054188257401493,10.035280215286509,2023-02-10 21:30:00,2023-02-10 15:30:00,21,15,30,30,4,2,2023,10,0,0,1,58.48314606741573,0.6238246165658212,40.93820224719101,1.11566796479517,0.9083351806694745,32.0,29.94358159515942,14.97179079757971,4.99059693252657,81.9059693252657,131.9059693252657,100,-31.905969325265687,1.1977432638063767,0.6654129243368759
ORD-00409,CUST-153,REST-17,DP-21,2023-02-10,21:45,21:45,Fog,Low,bicycle,Snack,Metropolitian,28.680798253700534,77.15568120927942,28.52807159619089,77.26482262286213,34,3.8,34.0,20.04809157545453,1.452690988209632,29.12368196246424,2023-02-10 21:45:00,2023-02-10 21:45:00,21,21,45,45,4,2,2023,10,0,0,1,0.0,0.589649752219251,0.0,1.0395617204150422,inf,68.0,60.14427472636359,30.072137363181795,10.024045787727266,168.24045787727263,218.24045787727263,100,-118.24045787727263,2.4057709890545436,1.3365394383636355
ORD-00410,CUST-152,REST-14,DP-20,2023-02-10,17:00,19:15,Sunny,High,scooter,Buffet,Metropolitian,28.603436750460997,77.18172784680769,28.565605451688693,77.24284196288463,34,4.2,36.0,7.300982191110948,1.0456433383930668,7.634223391861579,2023-02-10 17:00:00,2023-02-10 19:15:00,17,19,0,15,4,2,2023,10,0,0,0,58.48314606741573,0.202805060864193,40.93820224719101,0.2949556019366454,0.9905960867586834,72.0,21.902946573332844,10.951473286666422,3.650491095555474,108.50491095555475,158.50491095555475,100,-58.50491095555475,0.8761178629333137,0.4867321460740632
ORD-00411,CUST-013,REST-09,DP-14,2023-02-11,14:00,11:00,Stormy,Jam,bicycle,Meal,Metropolitian,28.52432894374011,77.28886114820054,28.469282499379624,77.29035797722442,29,4.8,35.0,6.122632899674793,1.1596568187952074,7.100152991087747,2023-02-11 14:00:00,2023-02-11 11:00:00,14,11,0,0,5,2,2023,11,1,0,1,58.48314606741573,0.17493236856213693,40.93820224719101,0.28208749684216333,1.0163741157977468,70.0,18.36789869902438,9.18394934951219,3.0613164498373964,100.61316449837396,150.61316449837398,100,-50.613164498373976,0.7347159479609751,0.4081755266449862
ORD-00412,CUST-060,REST-40,DP-27,2023-02-11,21:00,10:15,Stormy,Low,motorcycle,Buffet,Metropolitian,28.606860262671624,77.17684124092797,28.62305076073372,77.14336719828373,27,3.4,29.0,3.730647349491048,1.4750309835254025,5.502820429106216,2023-02-11 21:00:00,2023-02-11 10:15:00,21,10,0,15,5,2,2023,11,1,0,1,58.48314606741573,0.12864301205141546,40.93820224719101,0.2647890039055088,1.022160389545861,58.0,11.191942048473145,5.595971024236572,1.865323674745524,76.65323674745525,126.65323674745525,100,-26.653236747455253,0.4476776819389257,0.2487098232994032
ORD-00413,CUST-135,REST-02,DP-29,2023-02-11,10:00,11:45,Fog,Jam,bicycle,Snack,Metropolitian,28.50319389089491,77.14135176781345,28.559596495481237,77.21821918815378,37,5.0,31.0,9.783803972271855,1.475303573468778,14.434080962410693,2023-02-11 10:00:00,2023-02-11 11:45:00,10,11,0,45,5,2,2023,11,1,0,0,105.0,0.315606579750705,73.5,0.5059841227510002,0.5583581747305664,62.0,29.351411916815564,14.675705958407782,4.891901986135927,110.91901986135929,160.9190198613593,100,-60.91901986135929,1.1740564766726225,0.652253598151457
ORD-00414,CUST-057,REST-45,DP-15,2023-02-11,19:30,15:15,Cloudy,Low,bicycle,Meal,Urban,28.483177524904757,77.17202048776932,28.6427103650721,77.11121319711134,23,4.4,43.0,18.706868950936787,1.286718944061643,24.07048266324892,2023-02-11 19:30:00,2023-02-11 15:15:00,19,15,30,15,5,2,2023,11,1,0,1,58.48314606741573,0.4350434639752741,40.93820224719101,0.7802086435891454,1.0385119203563007,86.0,56.12060685281036,28.06030342640518,9.353434475468394,179.53434475468393,229.53434475468393,100,-129.53434475468393,2.2448242741124145,1.2471245967291191
ORD-00415,CUST-036,REST-25,DP-28,2023-02-11,21:15,20:45,Fog,Jam,motorcycle,Buffet,Semi-Urban,28.6990049833804,77.2783701889586,28.6342198190086,77.0553104714059,25,4.0,24.0,22.92417006766643,1.3159186060848995,30.166341921096787,2023-02-11 21:15:00,2023-02-11 20:45:00,21,20,15,45,5,2,2023,11,1,0,1,58.48314606741573,0.9551737528194346,40.93820224719101,1.3376437426685994,0.9925552353506243,48.0,68.77251020299929,34.38625510149964,11.462085033833215,162.62085033833213,212.62085033833213,100,-112.62085033833213,2.7509004081199717,1.5282780045110953
ORD-00416,CUST-173,REST-39,DP-03,2023-02-11,14:45,21:45,Stormy,High,scooter,Buffet,Urban,28.625237069353936,77.2485134436805,28.464501430481008,77.13292277988003,30,3.9,15.0,21.14057087961531,1.2242227609891598,25.880768051129685,2023-02-11 14:45:00,2023-02-11 21:45:00,14,21,45,45,5,2,2023,11,1,0,1,58.48314606741573,1.409371391974354,40.93820224719101,2.108219254512686,1.029728499924162,30.0,63.42171263884593,31.710856319422966,10.570285439807655,135.70285439807657,185.70285439807657,100,-85.70285439807657,2.536868505553837,1.409371391974354
ORD-00417,CUST-020,REST-09,DP-08,2023-02-11,18:30,20:15,Fog,Medium,motorcycle,Drinks,Semi-Urban,28.593415993214546,77.09689362000914,28.614690665167327,77.04972470461654,19,4.9,20.0,5.176906281916951,1.1466053858490324,5.935868624881665,2023-02-11 18:30:00,2023-02-11 20:15:00,18,20,30,15,5,2,2023,11,1,0,1,105.0,0.25884531409584755,73.5,0.47744646125158274,0.5661024368889537,40.0,15.530718845750853,7.765359422875426,2.5884531409584755,65.88453140958475,115.88453140958475,100,-15.884531409584753,0.6212287538300341,0.3451270854611301
ORD-00418,CUST-065,REST-22,DP-16,2023-02-11,16:15,13:45,Sunny,High,bicycle,Snack,Semi-Urban,28.5065868929658,77.07117630909714,28.64001632238541,77.2946133868359,36,3.4,17.0,26.385582809798123,1.164332272684958,30.721585599049412,2023-02-11 16:15:00,2023-02-11 13:45:00,16,13,15,45,5,2,2023,11,1,0,0,58.48314606741573,1.5520931064587131,40.93820224719101,2.7758131232269156,1.0423631123919308,34.0,79.15674842939437,39.578374214697185,13.192791404899062,165.9279140489906,215.9279140489906,100,-115.9279140489906,3.1662699371757745,1.7590388539865416
ORD-00419,CUST-008,REST-43,DP-10,2023-02-11,16:00,17:15,Fog,Low,scooter,Buffet,Semi-Urban,28.414748248746516,77.07879008370982,28.50383217223472,77.02887394734222,39,3.6,33.0,11.042365013980149,1.3362592280385193,14.755462149300667,2023-02-11 16:00:00,2023-02-11 17:15:00,16,17,0,15,5,2,2023,11,1,0,0,75.0,0.33461712163576207,52.5,0.5699826545765035,0.8164794007490636,66.0,33.12709504194045,16.563547520970225,5.521182506990074,121.21182506990075,171.21182506990075,100,-71.21182506990075,1.3250838016776179,0.7361576675986766
ORD-00420,CUST-144,REST-46,DP-04,2023-02-11,13:15,10:45,Cloudy,High,bicycle,Drinks,Semi-Urban,28.409317062810544,77.15132631191456,28.45178273387068,77.17676351703578,27,3.6,21.0,5.33703315060087,1.37618726471884,7.344757053239185,2023-02-11 13:15:00,2023-02-11 10:45:00,13,10,15,45,5,2,2023,11,1,0,1,58.48314606741573,0.2541444357428986,40.93820224719101,0.48461730089232546,0.9936599423631124,42.0,16.01109945180261,8.005549725901306,2.668516575300435,68.68516575300434,118.68516575300434,100,-18.68516575300434,0.6404439780721044,0.355802210040058
ORD-00421,CUST-142,REST-04,DP-18,2023-02-12,11:15,13:45,Sunny,Medium,bicycle,Meal,Semi-Urban,28.56625437663464,77.22321483536857,28.400789646673875,77.18793915657622,21,3.6,27.0,18.71907379784575,1.3957895218629242,26.12788706601191,2023-02-12 11:15:00,2023-02-12 13:45:00,11,13,15,45,6,2,2023,12,1,0,1,58.48314606741573,0.6932990295498426,40.93820224719101,1.207580384915446,1.021453730387448,54.0,56.15722139353724,28.07861069676862,9.359536898922874,147.59536898922872,197.59536898922872,100,-97.59536898922872,2.2462888557414895,1.2479382531897165
ORD-00422,CUST-115,REST-26,DP-02,2023-02-12,13:15,16:45,Windy,High,motorcycle,Drinks,Metropolitian,28.62860981631172,77.15096576215488,28.535271095927943,77.16142386286222,29,3.9,27.0,10.428907742496893,1.394809071397277,14.546335123999963,2023-02-12 13:15:00,2023-02-12 16:45:00,13,16,15,45,6,2,2023,12,1,0,1,58.48314606741573,0.3862558423146997,40.93820224719101,0.7101282673593837,0.9645311460873421,54.0,31.28672322749068,15.64336161374534,5.2144538712484465,106.14453871248448,156.14453871248446,100,-56.14453871248446,1.251468929099627,0.6952605161664596
ORD-00423,CUST-143,REST-29,DP-17,2023-02-12,10:30,20:30,Stormy,Low,motorcycle,Drinks,Urban,28.56121375713316,77.02033891874844,28.505729819461653,77.19865576571355,35,5.0,31.0,18.479860646999832,1.045603051524345,19.322598684247684,2023-02-12 10:30:00,2023-02-12 20:30:00,10,20,30,30,6,2,2023,12,1,0,0,58.48314606741573,0.5961245369999946,40.93820224719101,0.9196663236615757,0.8891884354373896,62.0,55.439581940999496,27.719790970499748,9.239930323499916,154.39930323499917,204.39930323499917,100,-104.39930323499917,2.2175832776399798,1.2319907097999887
ORD-00424,CUST-092,REST-45,DP-13,2023-02-12,13:15,20:30,Stormy,Low,scooter,Buffet,Urban,28.652235521581733,77.217074210132,28.56647295014762,77.03485423250356,24,4.8,15.0,20.183082964799933,1.2472101523512906,25.172545979446863,2023-02-12 13:15:00,2023-02-12 20:30:00,13,20,15,30,6,2,2023,12,1,0,1,58.48314606741573,1.3455388643199955,40.93820224719101,2.071778978388451,1.0385119203563007,30.0,60.549248894399796,30.274624447199898,10.091541482399967,130.91541482399967,180.91541482399967,100,-80.91541482399967,2.421969955775992,1.3455388643199955
ORD-00425,CUST-098,REST-34,DP-04,2023-02-12,14:30,17:45,Fog,High,scooter,Buffet,Metropolitian,28.41002795992797,77.24179103860128,28.456412327776636,77.16650555726159,37,3.7,28.0,8.988566081294719,1.0287793800083223,9.247251440278216,2023-02-12 14:30:00,2023-02-12 17:45:00,14,17,30,45,6,2,2023,12,1,0,1,58.48314606741573,0.3210202171890971,40.93820224719101,0.6121399067081303,1.1135003325205055,56.0,26.965698243884155,13.482849121942078,4.4942830406473595,100.9428304064736,150.9428304064736,100,-50.942830406473604,1.0786279297553663,0.5992377387529813
ORD-00426,CUST-066,REST-23,DP-26,2023-02-12,21:45,20:00,Sunny,Medium,scooter,Buffet,Semi-Urban,28.51002562292778,77.08684935953592,28.65789966429994,77.0861637713382,41,3.8,43.0,16.44297945046699,1.2747644411618677,20.960925510210625,2023-02-12 21:45:00,2023-02-12 20:00:00,21,20,45,0,6,2,2023,12,1,0,1,58.48314606741573,0.38239487094109276,40.93820224719101,0.6392797990909325,1.0577809798270894,86.0,49.328938351400964,24.664469175700482,8.221489725233495,168.2148972523349,218.2148972523349,100,-118.21489725233491,1.9731575340560386,1.0961986300311326
ORD-00427,CUST-032,REST-37,DP-25,2023-02-12,13:00,16:45,Windy,High,bicycle,Drinks,Urban,28.47112111735225,77.199237721785,28.477326564688436,77.28205281899031,41,4.3,40.0,8.124023663610418,1.2207652506866884,9.91752578429196,2023-02-12 13:00:00,2023-02-12 16:45:00,13,16,0,45,6,2,2023,12,1,0,1,58.48314606741573,0.20310059159026045,40.93820224719101,0.3272457891279926,1.0345821325648414,80.0,24.372070990831254,12.186035495415627,4.062011831805209,120.62011831805208,170.62011831805208,100,-70.62011831805208,0.9748828396332501,0.5416015775740278
ORD-00428,CUST-191,REST-11,DP-11,2023-02-12,10:45,18:30,Sunny,Medium,motorcycle,Meal,Metropolitian,28.534181890447137,77.12797757031632,28.46792888152629,77.22862149603192,40,3.0,17.0,12.288061388745069,1.44385209137915,17.74214313513495,2023-02-12 10:45:00,2023-02-12 18:30:00,10,18,45,30,6,2,2023,12,1,0,0,58.48314606741573,0.7228271405144158,40.93820224719101,1.0967814418094595,1.0646685878962536,34.0,36.864184166235205,18.432092083117602,6.1440306943725345,95.44030694372535,145.44030694372535,100,-45.440306943725346,1.4745673666494081,0.8192040925830046
ORD-00429,CUST-086,REST-06,DP-07,2023-02-12,19:30,12:45,Stormy,Jam,motorcycle,Snack,Metropolitian,28.421712917958235,77.26673580671823,28.544214216945303,77.29175434464793,43,4.6,28.0,13.83925275391211,1.1754575062760393,16.267453530837336,2023-02-12 19:30:00,2023-02-12 12:45:00,19,12,30,45,6,2,2023,12,1,0,1,58.48314606741573,0.4942590269254325,40.93820224719101,0.7688236816836895,1.0577569644572526,56.0,41.51775826173633,20.758879130868166,6.919626376956055,125.19626376956056,175.19626376956057,100,-75.19626376956057,1.660710330469453,0.9226168502608073
ORD-00430,CUST-051,REST-18,DP-12,2023-02-12,18:30,14:15,Sunny,Medium,motorcycle,Drinks,Urban,28.68623949247132,77.25356766744822,28.54965530712328,77.01126682092206,42,4.8,38.0,28.107547239966976,1.058533508213803,29.75278058720744,2023-02-12 18:30:00,2023-02-12 14:15:00,18,14,30,15,6,2,2023,12,1,0,1,58.48314606741573,0.7396722957886046,40.93820224719101,1.169437720748723,0.944956772334294,76.0,84.32264171990093,42.161320859950465,14.053773619983488,216.53773619983485,266.53773619983485,100,-166.53773619983485,3.372905668796037,1.8738364826644651
ORD-00431,CUST-153,REST-21,DP-10,2023-02-13,11:30,10:30,Windy,Jam,scooter,Buffet,Urban,28.466976620320807,77.15762959949289,28.464525568635526,77.08553995255421,21,4.7,15.0,7.052154090396093,1.071495841026418,7.556353778136855,2023-02-13 11:30:00,2023-02-13 10:30:00,11,10,30,30,0,2,2023,13,0,0,1,58.48314606741573,0.4701436060264062,40.93820224719101,0.8008367870870516,0.9915465898174833,30.0,21.15646227118828,10.57823113559414,3.5260770451980465,65.26077045198046,115.26077045198046,100,-15.260770451980463,0.8462584908475311,0.4701436060264062
ORD-00432,CUST-186,REST-42,DP-07,2023-02-13,18:15,16:00,Fog,High,motorcycle,Snack,Semi-Urban,28.676692332645075,77.20745166374408,28.48155821801777,77.0586267759915,24,3.8,30.0,26.114857182617907,1.3807553158587362,36.058227877791374,2023-02-13 18:15:00,2023-02-13 16:00:00,18,16,15,0,0,2,2023,13,0,0,1,58.48314606741573,0.8704952394205969,40.93820224719101,1.3540619764147213,0.9846301633045149,60.0,78.34457154785372,39.17228577392686,13.057428591308954,190.57428591308954,240.57428591308954,100,-140.57428591308954,3.1337828619141486,1.7409904788411938
ORD-00433,CUST-063,REST-36,DP-13,2023-02-13,11:30,17:30,Cloudy,Medium,motorcycle,Meal,Semi-Urban,28.527767946511,77.26500491030663,28.450911571746573,77.00334637619355,27,3.9,24.0,26.962087105137492,1.3091090316581306,35.29631174168871,2023-02-13 11:30:00,2023-02-13 17:30:00,11,17,30,30,0,2,2023,13,0,0,1,58.48314606741573,1.1234202960473956,40.93820224719101,1.7297743045290472,1.0598783221261607,48.0,80.88626131541247,40.443130657706234,13.481043552568746,182.81043552568744,232.81043552568744,100,-132.81043552568744,3.235450452616499,1.7974724736758327
ORD-00434,CUST-190,REST-41,DP-07,2023-02-13,20:00,14:15,Sunny,Jam,motorcycle,Snack,Urban,28.695657239976565,77.14871510302348,28.615538053496948,77.0726977190739,43,3.0,27.0,11.592494605782463,1.0505613380613952,12.17862664452033,2023-02-13 20:00:00,2023-02-13 14:15:00,20,14,0,15,0,2,2023,13,0,0,1,58.48314606741573,0.42935165206601716,40.93820224719101,0.6678597656207712,1.1651657060518732,54.0,34.77748381734739,17.388741908673694,5.796247302891231,111.96247302891231,161.9624730289123,100,-61.962473028912314,1.3910993526938955,0.7728329737188309
ORD-00435,CUST-125,REST-38,DP-24,2023-02-13,19:15,13:45,Cloudy,Jam,scooter,Buffet,Semi-Urban,28.566217515038065,77.09397522214664,28.631026709376226,77.20363279505612,32,3.8,18.0,12.905236332120248,1.0420534030574986,13.447945437147176,2023-02-13 19:15:00,2023-02-13 13:45:00,19,13,15,45,0,2,2023,13,0,0,1,58.48314606741573,0.7169575740066805,40.93820224719101,0.8868574073203058,0.9291889666529436,36.0,38.715708996360746,19.357854498180373,6.452618166060124,100.52618166060124,150.52618166060125,100,-50.52618166060125,1.5486283598544297,0.8603490888080165
ORD-00436,CUST-150,REST-34,DP-17,2023-02-13,11:30,16:00,Stormy,Jam,motorcycle,Drinks,Metropolitian,28.679249859252742,77.22609984137287,28.538698549237782,77.06932667664037,29,3.9,23.0,21.873862639930852,1.3504845657295599,29.54031388811506,2023-02-13 11:30:00,2023-02-13 16:00:00,11,16,30,0,0,2,2023,13,0,0,1,58.48314606741573,0.9510375060839501,40.93820224719101,1.467205445503257,1.1135003325205055,46.0,65.62158791979256,32.81079395989628,10.936931319965426,155.36931319965427,205.36931319965427,100,-105.36931319965427,2.6248635167917023,1.4582575093287236
ORD-00437,CUST-058,REST-17,DP-10,2023-02-13,15:00,16:45,Fog,Low,scooter,Drinks,Semi-Urban,28.401604696608267,77.0660198764354,28.614226106805503,77.15270103364479,18,4.8,28.0,25.113786723075258,1.0363815031820969,26.027464034655324,2023-02-13 15:00:00,2023-02-13 16:45:00,15,16,0,45,0,2,2023,13,0,0,0,105.0,0.8969209543955449,73.5,1.527804028773363,0.5059266576120508,56.0,75.34136016922577,37.67068008461288,12.556893361537629,181.56893361537627,231.56893361537627,100,-131.56893361537627,3.0136544067690307,1.6742524482050172
ORD-00438,CUST-058,REST-37,DP-29,2023-02-13,18:30,10:00,Fog,High,motorcycle,Buffet,Semi-Urban,28.62447164185427,77.11655934440181,28.620780617581232,77.2663454344895,37,4.8,18.0,14.625813562397365,1.410930029645178,20.635999563178164,2023-02-13 18:30:00,2023-02-13 10:00:00,18,10,30,0,0,2,2023,13,0,0,1,58.48314606741573,0.8125451979109647,40.93820224719101,1.3026818689435102,1.0345821325648414,36.0,43.87744068719209,21.938720343596046,7.3129067811986825,109.12906781198681,159.12906781198683,100,-59.12906781198683,1.7550976274876837,0.9750542374931577
ORD-00439,CUST-086,REST-25,DP-10,2023-02-13,21:30,19:15,Sunny,Jam,motorcycle,Drinks,Metropolitian,28.670915195930757,77.25971817113204,28.44148265830334,77.20812737610473,35,4.9,24.0,26.004570248676867,1.3531211135782482,35.187333053013425,2023-02-13 21:30:00,2023-02-13 19:15:00,21,19,30,15,0,2,2023,13,0,0,1,58.48314606741573,1.0835237603615362,40.93820224719101,1.8456609339310597,0.9925552353506243,48.0,78.0137107460306,39.0068553730153,13.002285124338433,178.02285124338434,228.02285124338434,100,-128.02285124338434,3.120548429841224,1.7336380165784577
ORD-00440,CUST-049,REST-38,DP-24,2023-02-13,13:15,12:15,Fog,Medium,motorcycle,Buffet,Semi-Urban,28.441916170093684,77.2173267020808,28.68985340745036,77.11838872097181,42,4.8,22.0,29.2134756562971,1.0406743903209499,30.401715967772894,2023-02-13 13:15:00,2023-02-13 12:15:00,13,12,15,15,0,2,2023,13,0,0,1,58.48314606741573,1.3278852571044135,40.93820224719101,1.6425586659936795,0.9291889666529436,44.0,87.64042696889129,43.820213484445645,14.60673782814855,190.06737828148547,240.06737828148547,100,-140.06737828148547,3.5056170787556518,1.94756504375314
ORD-00441,CUST-180,REST-12,DP-04,2023-02-14,20:00,20:15,Sunny,Jam,scooter,Drinks,Metropolitian,28.428837755519645,77.12114330157425,28.64630958412893,77.11174068167364,33,3.0,37.0,24.19920134750084,1.042418857042596,25.225703810005477,2023-02-14 20:00:00,2023-02-14 20:15:00,20,20,0,15,1,2,2023,14,0,0,1,15.0,0.654032468851374,10.5,1.2471469179492092,3.374157303370786,74.0,72.59760404250252,36.29880202125126,12.09960067375042,194.9960067375042,244.9960067375042,100,-144.9960067375042,2.9039041617001007,1.6132800898333892
ORD-00442,CUST-170,REST-23,DP-20,2023-02-14,11:00,11:30,Sunny,Low,scooter,Drinks,Semi-Urban,28.527371782155782,77.0644233507225,28.461345038358747,77.13672074420255,22,4.3,17.0,10.189247187094333,1.4933197892505876,15.215804462053852,2023-02-14 11:00:00,2023-02-14 11:30:00,11,11,0,30,1,2,2023,14,0,0,1,30.0,0.5993674815937843,21.0,0.8717080114343394,2.0620786516853933,34.0,30.567741561283,15.2838707806415,5.094623593547166,84.94623593547166,134.94623593547166,100,-34.94623593547166,1.2227096624513198,0.6792831458062889
ORD-00443,CUST-070,REST-42,DP-04,2023-02-14,15:30,21:15,Cloudy,High,motorcycle,Drinks,Urban,28.68010367183988,77.10679051724966,28.45584951072382,77.05311243231797,36,3.1,37.0,25.48095901946921,1.18713539787806,30.249348423892126,2023-02-14 15:30:00,2023-02-14 21:15:00,15,21,30,15,1,2,2023,14,0,0,0,58.48314606741573,0.6886745680937625,40.93820224719101,1.3132044752709593,0.9846301633045149,74.0,76.44287705840763,38.221438529203816,12.740479509734605,201.40479509734607,251.40479509734607,100,-151.40479509734607,3.0577150823363053,1.6987306012979473
ORD-00444,CUST-015,REST-22,DP-22,2023-02-14,17:15,11:30,Fog,Low,bicycle,Meal,Semi-Urban,28.56271596805713,77.08523124476822,28.437698343673876,77.19020023022479,21,3.5,21.0,17.27611329927789,1.1853210735334454,20.4777411623855,2023-02-14 17:15:00,2023-02-14 11:30:00,17,11,15,30,1,2,2023,14,0,0,0,58.48314606741573,0.8226720618703757,40.93820224719101,1.3823085605196477,1.0423631123919308,42.0,51.828339897833665,25.914169948916832,8.638056649638944,128.38056649638946,178.38056649638946,100,-78.38056649638946,2.0731335959133466,1.151740886618526
ORD-00445,CUST-054,REST-21,DP-07,2023-02-14,10:00,13:15,Sunny,Low,scooter,Meal,Urban,28.55823693911652,77.05282678638315,28.441513568762574,77.10924584573138,23,4.2,24.0,14.101484189722443,1.4063997836287512,19.8323243132699,2023-02-14 10:00:00,2023-02-14 13:15:00,10,13,0,15,1,2,2023,14,0,0,0,58.48314606741573,0.5875618412384351,40.93820224719101,0.9139569201351838,0.9915465898174833,48.0,42.30445256916733,21.152226284583666,7.050742094861222,118.50742094861221,168.5074209486122,100,-68.50742094861221,1.6921781027666931,0.9400989459814962
ORD-00446,CUST-188,REST-27,DP-22,2023-02-14,21:30,15:45,Cloudy,Low,scooter,Buffet,Urban,28.442337835489795,77.2229998740697,28.62444853970861,77.25570960477862,43,4.4,17.0,20.50034890781051,1.4736242886919293,30.20981207720863,2023-02-14 21:30:00,2023-02-14 15:45:00,21,15,30,45,1,2,2023,14,0,0,1,58.48314606741573,1.20590287693003,40.93820224719101,2.026238579374902,0.988088376560999,34.0,61.50104672343153,30.750523361715764,10.250174453905254,136.50174453905254,186.50174453905254,100,-86.50174453905254,2.4600418689372607,1.3666899271873671
ORD-00447,CUST-101,REST-31,DP-01,2023-02-14,20:00,19:45,Windy,Medium,motorcycle,Meal,Urban,28.400236853327964,77.07562096605506,28.540896277085487,77.22696579801735,34,4.3,16.0,21.52852593643949,1.4930005319114354,32.14210067437329,2023-02-14 20:00:00,2023-02-14 19:45:00,20,19,0,45,1,2,2023,14,0,0,1,58.48314606741573,1.345532871027468,40.93820224719101,2.0945548458186147,1.061874894049839,32.0,64.58557780931847,32.29278890465923,10.764262968219745,139.64262968219745,189.64262968219745,100,-89.64262968219745,2.5834231123727385,1.4352350624292993
ORD-00448,CUST-008,REST-06,DP-12,2023-02-14,16:00,13:30,Cloudy,High,bicycle,Buffet,Urban,28.64304202722364,77.13625024105033,28.63488025182196,77.18315394922764,24,3.1,29.0,4.666483014965658,1.3766890926294708,6.42429626764391,2023-02-14 16:00:00,2023-02-14 13:30:00,16,13,0,30,1,2,2023,14,0,0,0,58.48314606741573,0.16091320741260892,40.93820224719101,0.2544072227476645,1.0577569644572526,58.0,13.999449044896975,6.999724522448488,2.333241507482829,81.33241507482829,131.3324150748283,100,-31.332415074828305,0.559977961795879,0.3110988676643772
ORD-00449,CUST-053,REST-27,DP-24,2023-02-14,19:00,14:45,Cloudy,High,motorcycle,Snack,Urban,28.42627236889587,77.11575783405083,28.62387646830506,77.10926066679485,41,3.2,23.0,21.981739895431247,1.188129792765458,26.117160066582926,2023-02-14 19:00:00,2023-02-14 14:45:00,19,14,0,45,1,2,2023,14,0,0,1,58.48314606741573,0.955727821540489,40.93820224719101,1.182209838691772,0.988088376560999,46.0,65.94521968629374,32.97260984314687,10.990869947715623,155.90869947715623,205.90869947715623,100,-105.90869947715623,2.6378087874517493,1.4654493263620831
ORD-00450,CUST-060,REST-40,DP-13,2023-02-14,14:15,12:00,Sunny,Medium,scooter,Snack,Metropolitian,28.5901549456206,77.29462321359068,28.581383814051566,77.06297954950205,40,3.3,29.0,22.63881101419935,1.0417503583493344,23.58398948664503,2023-02-14 14:15:00,2023-02-14 12:00:00,14,12,15,0,1,2,2023,14,0,0,1,58.48314606741573,0.7806486556620466,40.93820224719101,1.2019953620033077,1.022160389545861,58.0,67.91643304259806,33.95821652129903,11.319405507099676,171.19405507099677,221.19405507099677,100,-121.19405507099677,2.7166573217039223,1.5092540676132902
ORD-00451,CUST-108,REST-34,DP-10,2023-02-15,10:30,18:45,Stormy,High,scooter,Meal,Metropolitian,28.67438493635456,77.11732767324446,28.605909981973603,77.23284555923169,24,3.2,31.0,13.603791392341385,1.3885734579637183,18.889863655080543,2023-02-15 10:30:00,2023-02-15 18:45:00,10,18,30,45,2,2,2023,15,0,0,0,58.48314606741573,0.4388319803981092,40.93820224719101,0.7475009523650337,1.1135003325205055,62.0,40.811374177024156,20.405687088512078,6.801895696170693,130.01895696170695,180.01895696170695,100,-80.01895696170695,1.6324549670809663,0.9069194261560923
ORD-00452,CUST-005,REST-12,DP-15,2023-02-15,18:30,17:45,Stormy,Low,motorcycle,Snack,Metropolitian,28.462595573947528,77.02399474483903,28.40550671731374,77.14592272969732,26,3.4,44.0,13.506916808714037,1.2792021248679024,17.278076682120982,2023-02-15 18:30:00,2023-02-15 17:45:00,18,17,30,45,2,2,2023,15,0,0,1,58.48314606741573,0.3069753820162281,40.93820224719101,0.550530846342639,0.8654178674351585,88.0,40.52075042614211,20.260375213071054,6.753458404357018,155.5345840435702,205.5345840435702,100,-105.53458404357019,1.6208300170456844,0.9004611205809357
ORD-00453,CUST-103,REST-45,DP-27,2023-02-15,17:00,21:45,Stormy,High,motorcycle,Snack,Urban,28.599581850871072,77.02694772577162,28.493533294041505,77.06742501145321,30,4.4,21.0,12.437218452495278,1.2121110046234882,15.075289353175837,2023-02-15 17:00:00,2023-02-15 21:45:00,17,21,0,45,2,2,2023,15,0,0,0,58.48314606741573,0.5922484977378704,40.93820224719101,1.2190393188078277,1.0385119203563007,42.0,37.31165535748583,18.655827678742916,6.218609226247639,104.18609226247638,154.1860922624764,100,-54.18609226247639,1.4924662142994334,0.8291478968330186
